link,date,time,log start,p1 start,lift 1 start,erratic energy 1,pylon flip 1 start,pylon flip 1 end,lift 1 end,p2 start,lift 2 start,erratic energy 2,pylon flip 2 start,pylon flip 2 end,lift 2 end,p3 start,40% time,charge north,erratic energy 3,cc_before_40%,hp after charge 1,hp after charge 2,hp after knockback 1,hp after knockback 2,erratic energy 4,erratic energy 5
https://dps.report/fSXo-20240214-202927_qpeer,2024.02.14,20:29:27,388638095,388641417,388668930,5.62,388668932,388671523,388673929,388676089,388697931,7.93,388700930,388703528,388702926,388705895,388729063,388730524,9.27,True,35.82,27.61,30.59,nan,8.05,nan
https://dps.report/dpUK-20240214-203232_qpeer,2024.02.14,20:32:32,388809533,388811171,388838896,5.58,388841881,388844487,388843885,388846246,388868570,7.84,388869485,388872083,388873569,388878007,388899863,388901160,9.64,False,35.57,24.41,29.95,20.82,8.08,7.66
https://dps.report/F1On-20240214-203523_qpeer,2024.02.14,20:35:23,389057727,389059691,389087451,5.25,389090439,389093045,389092440,389095044,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/ccfG-20240214-203804_qpeer,2024.02.14,20:38:04,389162688,389164091,389192122,5.43,389195121,389197725,389197119,389199489,389219729,8.24,389222722,389225321,389224722,389227524,389249763,389251003,9.46,True,35.88,27.3,30.61,nan,8.14,nan
https://dps.report/gvQ3-20240214-203934_qpeer,2024.02.14,20:39:34,389343210,389344644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/uOvH-20240214-204228_qpeer,2024.02.14,20:42:28,389418612,389422119,389452047,5.33,389452487,389455076,389457037,389459208,389481804,7.75,389484801,389487398,389486799,389492848,389514962,389516402,9.6,False,35.54,26.55,30.18,nan,8.12,nan
https://dps.report/OFh1-20240214-204529_qpeer,2024.02.14,20:45:29,389566287,389590330,389619688,5.51,389620601,389587881,389624684,389626802,389649682,8.22,389652684,389623193,389654682,389658683,389680962,389682000,9.51,False,35.71,25.28,30.09,23.08,7.8,7.36
https://dps.report/ibXV-20240214-204818_qpeer,2024.02.14,20:48:18,389802765,389804367,389832516,5.55,389832518,389835117,389837516,389839529,389861524,8.03,389864519,389867114,389866514,389869118,389892863,389894119,9.34,True,nan,nan,nan,nan,nan,nan
https://dps.report/SvLI-20240214-204909_qpeer,2024.02.14,20:49:09,389933444,389938408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/jHCH-20240214-205055_qpeer,2024.02.14,20:50:55,389987558,389989091,390016924,5.24,390016926,390019511,390021916,390023842,390045601,7.66,390048600,390051189,390050594,390054263,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/J8nH-20240214-205307_qpeer,2024.02.14,20:53:07,390119766,390121200,390149277,5.23,390149279,390151871,390154274,390156526,390178281,7.52,390181279,390183873,390183062,390185527,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/qRtI-20240214-205608_qpeer,2024.02.14,20:56:08,390231158,390232999,390260755,5.49,390263750,390266351,390265752,390268125,390289363,8.25,390292348,390294950,390294354,390296999,390320562,390322193,8.07,False,35.44,24.37,29.26,21.38,7.79,7.37
https://dps.report/P2MU-20240214-205728_qpeer,2024.02.14,20:57:28,390431400,390443882,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,False,nan,nan,nan,nan,0.0,0.0
https://dps.report/cLUw-20240218-191615_qpeer,2024.02.18,19:16:15,729949552,729951186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/RCda-20240218-191840_qpeer,2024.02.18,19:18:40,730024941,730027150,730056223,5.29,730059221,730061817,730061217,730063982,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/bSJG-20240218-192014_qpeer,2024.02.18,19:20:14,730174301,730175942,730204339,4.9,730207337,730209935,730208928,730214738,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/czgR-20240218-192125_qpeer,2024.02.18,19:21:25,730255061,730256697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/F0FS-20240218-192443_qpeer,2024.02.18,19:24:43,730372777,730374617,730402975,5.55,730405976,730408566,730407977,730410619,730432648,7.76,730435647,730438256,730437653,730440583,730465530,730466618,9.51,True,36.73,nan,34.22,nan,8.71,nan
https://dps.report/GIKh-20240218-192651_qpeer,2024.02.18,19:26:51,730570450,730572259,730600211,4.95,730603211,730605811,730605212,730611672,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/kpFS-20240218-192833_qpeer,2024.02.18,19:28:33,730652247,730654015,730682090,5.53,730685090,730687685,730687091,730689417,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/latD-20240218-193133_qpeer,2024.02.18,19:31:33,730770318,730772451,730800249,5.53,730800251,730802841,730805243,730807290,730829732,8.48,730832721,730835315,730834718,730837764,730860929,730862240,9.64,True,35.9,28.98,31.67,nan,7.19,nan
https://dps.report/e8HX-20240218-193339_qpeer,2024.02.18,19:33:39,730948285,730950166,730977966,5.28,730977968,730980560,730982955,730985331,731007725,7.96,731010716,731013323,731012718,731019808,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/mDS4-20240218-193656_qpeer,2024.02.18,19:36:56,731063329,731065082,731092639,5.51,731095637,731098233,731097636,731100563,731122433,8.32,731125432,731128036,731127435,731132280,731154029,731158518,9.44,True,33.0,22.91,27.58,18.92,8.0,7.96
https://dps.report/zqXZ-20240218-193924_qpeer,2024.02.18,19:39:24,731297361,731299031,731327118,5.46,731330114,731332714,731332116,731334594,731356481,8.04,731359472,731362066,731361464,731365280,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/pM2k-20240218-194204_qpeer,2024.02.18,19:42:04,731407670,731409236,731436794,5.5,731439791,731442394,731441792,731444478,731466272,8.3,731469271,731471866,731471263,731475987,731497431,731498869,9.66,False,35.9,28.17,30.54,nan,7.81,nan
https://dps.report/9zS5-20240218-194454_qpeer,2024.02.18,19:44:54,731575957,731578466,731606388,5.56,731609385,731611979,731611381,731613918,731637349,7.75,731638108,731640703,731642347,731645272,731668129,731672660,8.28,False,34.47,nan,29.96,nan,7.77,nan
https://dps.report/TXg8-20240218-194539_qpeer,2024.02.18,19:45:39,731723590,731725593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/X5PG-20240218-194933_qpeer,2024.02.18,19:49:33,731864339,731866021,731894704,5.56,731897706,731900293,731899700,731902180,731925706,8.0,731925707,731928294,731930697,731933389,731954730,731957062,9.71,False,35.77,nan,33.03,nan,7.83,nan
https://dps.report/85ib-20240218-195204_qpeer,2024.02.18,19:52:04,732016461,732018493,732047068,5.26,732050060,732052650,732052050,732054496,732075852,8.49,732078855,732081460,732080853,732083464,732107129,732108132,9.19,True,36.48,nan,33.31,nan,8.89,nan
https://dps.report/zeUX-20240218-195450_qpeer,2024.02.18,19:54:50,732168095,732169655,732198056,5.47,732201049,732203650,732203050,732205414,732227054,8.1,732230048,732232654,732232052,732234773,732260229,732261411,9.44,True,36.36,27.85,31.43,nan,7.81,nan
https://dps.report/y8Hv-20240218-195755_qpeer,2024.02.18,19:57:55,732329368,732330809,732359803,5.36,732362806,732365408,732364812,732367339,732388935,8.09,732391923,732394532,732393928,732396646,732419130,732423532,9.27,False,33.62,23.73,28.58,20.58,7.98,7.95
https://dps.report/MmrN-20240218-200059_qpeer,2024.02.18,20:00:59,732540766,732542443,732570448,5.57,732573444,732576037,732575438,732577927,732599959,7.85,732602960,732605556,732604968,732607733,732631129,732635565,8.74,True,33.55,nan,29.26,nan,7.78,nan
https://dps.report/EYgu-20240218-200146_qpeer,2024.02.18,20:01:46,732685042,732689446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Ue8q-20240218-200247_qpeer,2024.02.18,20:02:47,732754319,732755851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/PiE7-20240218-200359_qpeer,2024.02.18,20:03:59,732815843,732817394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/c6Re-20240218-200630_qpeer,2024.02.18,20:06:30,732888928,732890401,732918153,5.33,732921154,732923756,732923162,732925687,732948163,7.46,732949111,732951711,732953153,732955912,732979329,732981638,8.19,False,35.14,nan,34.25,nan,9.0,nan
https://dps.report/ijeL-20240218-200901_qpeer,2024.02.18,20:09:01,733037196,733038960,733066754,5.49,733069748,733072352,733071758,733074431,733096558,8.03,733099556,733102151,733101548,733104391,733128130,733132349,9.37,False,34.64,nan,nan,nan,nan,nan
https://dps.report/wzNz-20240218-201201_qpeer,2024.02.18,20:12:01,733182990,733184601,733212634,5.49,733215623,733218227,733217632,733220232,733241754,8.35,733244746,733247341,733246746,733249597,733271829,733273278,9.13,False,35.67,24.39,29.61,20.41,7.82,7.96
https://dps.report/06WH-20240218-201511_qpeer,2024.02.18,20:15:11,733371671,733373343,733400673,5.59,733400914,733403498,733405670,733407706,733430270,8.22,733431264,733433858,733435258,733438234,733460529,733464830,9.4,False,33.7,23.6,28.36,20.52,8.09,8.17
https://dps.report/2CBr-20240218-203751_qpeer,2024.02.18,20:37:51,734835757,734837433,734866589,4.46,734869590,nan,734871593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/oEZU-20240218-204040_qpeer,2024.02.18,20:40:40,734926553,734928906,734957150,5.47,734960147,734962756,734962142,734964628,734986307,8.13,734989306,734991910,734991307,734994156,735015729,735017112,9.45,False,35.7,27.33,30.29,nan,8.09,nan
https://dps.report/cAiH-20240218-204404_qpeer,2024.02.18,20:44:04,735105710,735107437,735134950,5.52,735134952,735137542,735139939,735141953,735164939,7.78,735165910,735168506,735169944,735172874,735194228,735195873,9.71,False,35.44,24.23,29.71,20.82,7.82,7.95
https://dps.report/9wf3-20240218-204829_qpeer,2024.02.18,20:48:29,735365141,735366748,735395140,5.55,735398138,735400734,735400142,735402588,735423138,8.16,735426171,735428784,735428134,735430984,735454328,735458740,9.57,False,33.26,23.31,28.58,19.62,8.04,8.16
https://dps.report/OFtq-20240218-205250_qpeer,2024.02.18,20:52:50,735644108,735645582,735673653,5.44,735676659,735679259,735678653,735680983,735703739,7.97,735704087,735706691,735708734,735711498,735734429,735735850,9.48,True,35.96,28.39,30.71,nan,8.11,nan
https://dps.report/oQN9-20240218-205412_qpeer,2024.02.18,20:54:12,735815661,735817289,735845061,4.82,735845063,735847655,735849719,735853144,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/CkxK-20240218-205601_qpeer,2024.02.18,20:56:01,735896051,735897607,735956692,5.89,735957167,735959771,735961676,735961678,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/hzNK-20240218-205841_qpeer,2024.02.18,20:58:41,736006607,736008215,736035893,5.49,736038888,736041480,736040882,736044002,736065889,8.34,736068888,736071483,736070893,736073895,736096028,736097494,8.96,False,36.25,nan,32.42,nan,7.66,nan
https://dps.report/WMbI-20240218-210155_qpeer,2024.02.18,21:01:55,736193893,736196001,736224366,5.53,736227356,736229972,736229369,736236000,736258723,8.1,736259120,736261719,736263722,736266769,736290529,736291957,8.89,True,35.79,28.2,30.83,nan,8.13,nan
https://dps.report/WrED-20240218-210355_qpeer,2024.02.18,21:03:55,736393522,736395010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/3gmM-20240218-210541_qpeer,2024.02.18,21:05:41,736478010,736479878,736507636,5.19,736507638,736510228,736512633,736514646,736536873,7.89,736539881,736541994,736541869,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/ubDr-20240218-210823_qpeer,2024.02.18,21:08:23,736589673,736591198,736619356,5.33,736622348,736624952,736624345,736626834,736647829,8.04,736650838,736653434,736652834,736655919,736677928,736679307,9.43,False,35.7,26.95,30.14,nan,8.18,nan
https://dps.report/zg5Y-20240218-211241_qpeer,2024.02.18,21:12:41,736844830,736847943,736876742,5.43,736879752,736882343,736881743,736884148,736906143,7.95,736909139,736911744,736911148,736913676,736936429,736937777,8.83,True,36.08,28.21,30.88,nan,8.12,nan
https://dps.report/OiRd-20240218-211432_qpeer,2024.02.18,21:14:32,737029789,737031231,737059382,4.85,737062390,737064977,737064383,737072943,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/6mJ1-20240218-211653_qpeer,2024.02.18,21:16:53,737119070,737120822,737149346,5.51,737152344,737154938,737154351,737156863,737179350,7.97,737182343,737184937,737184339,737186911,737209429,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/6Unk-20240218-211732_qpeer,2024.02.18,21:17:32,737239815,737242783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/K2lW-20240218-212040_qpeer,2024.02.18,21:20:40,737392853,737394573,737423738,5.06,737426728,737429331,737428728,737432500,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/mvrC-20240218-212156_qpeer,2024.02.18,21:21:56,737485260,737488460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/fZt4-20240218-212341_qpeer,2024.02.18,21:23:41,737555573,737558176,737588652,4.96,737588653,737591251,737593648,737595768,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/YTFx-20240218-212453_qpeer,2024.02.18,21:24:53,737665367,737667087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/60Dk-20240218-212836_qpeer,2024.02.18,21:28:36,737737847,737739334,737768166,5.51,737771167,737773765,737773166,737775646,737797725,8.19,737800722,737803319,737802724,737805449,737827289,737831760,8.7,False,32.96,22.49,28.08,17.77,8.08,8.2
https://dps.report/xUQS-20240218-213120_qpeer,2024.02.18,21:31:20,737967841,737969485,737998127,5.45,738001118,738003717,738003121,738008167,738029118,8.42,738032123,738034713,738034117,738036965,738060290,738064712,9.64,False,33.3,nan,31.03,nan,7.84,nan
https://dps.report/5ZXb-20240218-213405_qpeer,2024.02.18,21:34:05,738130795,738132763,738161114,5.54,738164116,738166712,738166113,738168325,738189998,8.26,738192998,738195594,738194998,738197758,738218489,738219918,9.51,True,35.65,27.0,30.29,nan,8.17,nan
https://dps.report/ovW1-20240221-185318_qpeer,2024.02.21,18:53:18,8574767,8595409,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,False,nan,nan,nan,nan,0.0,0.0
https://dps.report/PLDW-20240221-185418_qpeer,2024.02.21,18:54:18,8634454,8655088,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,False,nan,nan,nan,nan,0.0,0.0
https://dps.report/T8Z2-20240221-185514_qpeer,2024.02.21,18:55:14,8690848,8711486,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,False,nan,nan,nan,nan,0.0,0.0
https://dps.report/BoSS-20240221-185712_qpeer,2024.02.21,18:57:12,8793283,8795925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/jnmi-20240221-191123_qpeer,2024.02.21,19:11:23,9562399,9564039,9592566,5.48,9595560,9598157,9597557,9600282,9621557,8.12,9624559,9627157,9626558,9629886,9652771,9654196,9.73,True,35.77,28.25,30.65,nan,8.12,nan
https://dps.report/DtCF-20240221-191344_qpeer,2024.02.21,19:13:44,9721605,9724557,9753035,5.49,9756041,9758634,9758041,9760522,9782157,8.0,9785156,9787753,9787160,9790010,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/bFhv-20240221-191629_qpeer,2024.02.21,19:16:29,9870278,9871888,9900077,5.6,9900078,9902683,9905079,9907009,9928074,8.15,9931074,9933673,9933074,9935727,9960670,9961642,8.3,True,35.64,27.32,30.34,nan,7.82,nan
https://dps.report/ohvX-20240221-191942_qpeer,2024.02.21,19:19:42,10042642,10045717,10073799,5.48,10076794,10079398,10078792,10081278,10102798,7.95,10105791,10108399,10107800,10110525,10131171,10133514,9.84,False,34.9,26.3,30.05,23.41,8.12,7.66
https://dps.report/5VSb-20240221-192224_qpeer,2024.02.21,19:22:24,10232000,10233557,10261795,5.51,10264799,10267387,10266796,10270754,10292839,8.0,10295829,10298434,10297837,10301075,10322372,10324039,9.56,False,37.01,nan,33.96,nan,8.08,nan
https://dps.report/uIX2-20240221-192522_qpeer,2024.02.21,19:25:22,10382558,10384403,10411916,5.51,10414918,10417507,10416920,10419318,10441076,8.07,10444068,10446675,10446077,10449152,10470172,10471956,9.61,False,35.25,23.32,29.24,19.59,7.8,8.05
https://dps.report/T7rV-20240221-192815_qpeer,2024.02.21,19:28:15,10575789,10577236,10605799,5.21,10608793,10611394,10610792,10613318,10634841,8.16,10637837,10640438,10639831,10642511,10663771,10664907,9.61,False,35.99,26.74,30.32,nan,7.77,nan
https://dps.report/kyQH-20240221-192929_qpeer,2024.02.21,19:29:29,10749191,10758040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/wnMO-20240221-193211_qpeer,2024.02.21,19:32:11,10816066,10817673,10845472,5.55,10848470,10851068,10850475,10853120,10875474,7.81,10876225,10878825,10880469,10884601,10905772,10906948,9.82,False,36.27,27.28,30.43,nan,7.87,nan
https://dps.report/iIuC-20240221-193253_qpeer,2024.02.21,19:32:53,10946633,10969867,nan,0.0,nan,10948311,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,False,nan,nan,nan,nan,0.0,0.0
